ID,SID,Gender,Vowel,Condition,Rating
5,m2,male,i,harmonic,38
5,m2,male,i,estimated,17
5,m2,male,i,anchor,11
5,m2,male,i,reference,49
5,f1,female,i,harmonic,61
5,f1,female,i,synthesized,49
5,f1,female,i,reference,79
5,f1,female,i,anchor,19
5,f1,female,i,estimated,67
5,f6,female,a,harmonic,100
5,f6,female,a,synthesized,78
5,f6,female,a,reference,100
5,f6,female,a,estimated,60
5,f6,female,a,anchor,21
5,m8,male,o,harmonic,88
5,m8,male,o,anchor,32
5,m8,male,o,synthesized,57
5,m8,male,o,reference,95
5,m8,male,o,estimated,39
5,m8,male,a,estimated,79
5,m8,male,a,synthesized,59
5,m8,male,a,harmonic,77
5,m8,male,a,anchor,30
5,m8,male,a,reference,59
5,m1,male,i,estimated,81
5,m1,male,i,anchor,39
5,m1,male,i,harmonic,26
5,m1,male,i,synthesized,59
5,m1,male,i,reference,78
5,f8,female,a,anchor,29
5,f8,female,a,reference,89
5,f8,female,a,estimated,41
5,f8,female,a,synthesized,62
5,f8,female,a,harmonic,61
5,f6,female,o,reference,81
5,f6,female,o,anchor,47
5,f6,female,o,estimated,71
5,f6,female,o,synthesized,40
5,f6,female,o,harmonic,88
5,m4,male,i,estimated,60
5,m4,male,i,harmonic,46
5,m4,male,i,reference,40
5,m4,male,i,synthesized,21
5,m4,male,i,anchor,9
5,m5,male,i,reference,88
5,m5,male,i,anchor,18
5,m5,male,i,harmonic,58
5,m5,male,i,estimated,40
5,m5,male,i,synthesized,27
5,m2,male,a,synthesized,83
5,m2,male,a,reference,69
5,m2,male,a,anchor,28
5,m2,male,a,estimated,43
5,m2,male,a,harmonic,59
5,f5,female,i,reference,100
5,f5,female,i,estimated,68
5,f5,female,i,synthesized,55
5,f5,female,i,anchor,33
5,f5,female,i,harmonic,77
5,m1,male,o,reference,60
5,m1,male,o,estimated,40
5,m1,male,o,synthesized,17
5,m1,male,o,anchor,30
5,m1,male,o,harmonic,40
5,m5,male,a,synthesized,40
5,m5,male,a,estimated,78
